row ID,row m/z,row retention time,intensity_measure,ion_mobility,ion_mobility_unit,ccs,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,20250402_PMA_tp24_dbgi_007523_01_01.mzML Peak area,20250402_PMA_tp24_dbgi_007810_01_01.mzML Peak area,20250402_PMA_tp24_dbgi_007811_01_01.mzML Peak area,20250402_PMA_tp24_dbgi_mapp_bk_post_00.mzML Peak area,20250402_PMA_tp24_dbgi_mapp_bk_post_01.mzML Peak area,20250402_PMA_tp24_dbgi_mapp_bk_pre_00.mzML Peak area,20250402_PMA_tp24_dbgi_mapp_bk_pre_01.mzML Peak area,20250402_PMA_tp24_dbgi_mapp_stdby.mzML Peak area,20250402_PMA_tp24_dbgi_tp24_bk_00.mzML Peak area,20250402_PMA_tp24_dbgi_tp24_bk_01.mzML Peak area,Unnamed: 23
180,139.98244236153752,0.46404377,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2782775.0,11471000.0,13493681.0,
181,175.10796667618723,0.46533293,height,,,,,,,,,,,15310268.0,15770363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
182,158.11771209004425,0.46777123,height,,,,,,,,,,,0.0,68443030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
183,160.13325680968669,0.46777123,height,,,,,,,,,,,0.0,22577918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
184,184.0970876004996,0.46777123,height,,,,,,,,,,,0.0,10906856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
185,186.11259998255528,0.46777123,height,,,,,,,,,,,0.0,74784180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
186,200.12804698361728,0.46777123,height,,,,,,,,,,,0.0,1891298400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
187,202.1073638166989,0.46777123,height,,,,,,,,,,,0.0,18684398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
188,216.12321753354533,0.46777123,height,,,,,,,,,,,0.0,18756142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
189,173.09259504245534,0.4682681,height,,,,,,,,,,,0.0,4734704.0,29344220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
190,236.14939620824924,0.4682681,height,,,,,,,,,,,0.0,3693132.0,21604636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
191,136.06205358966375,0.46876496,height,,,,,,,,,,,0.0,0.0,161474500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
192,209.1021705991879,0.46876496,height,,,,,,,,,,,0.0,0.0,199413650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
193,226.12868146349092,0.46876496,height,,,,,,,,,,,0.0,0.0,273790400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
194,344.1553458399223,0.46876496,height,,,,,,,,,,,0.0,0.0,21343300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
195,144.10212643907292,0.46914148,height,,,,,,,,,,,85144350.0,119259420.0,30890790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
196,130.08648485605636,0.4691526,height,,,,,,,,,,,161745710.0,63996300.0,6175968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
197,142.08648848664996,0.4708321,height,,,,,,,,,,,106448470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
198,256.0815574640998,0.4708321,height,,,,,,,,,,,10350789.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
199,340.12388742810714,0.47324646,height,,,,,,,,,,,10015378.0,11878549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
200,128.1072291080138,0.47566077,height,,,,,,,,,,,0.0,15126007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
201,231.08415382315889,0.47668362,height,,,,,,,,,,,0.0,0.0,78905310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
202,439.17915693372566,0.47668362,height,,,,,,,,,,,0.0,0.0,25613348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
203,257.8937771180882,0.4784454,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1933925.8,2008137.0,
204,215.1391527688896,0.47879872,height,,,,,,,,,,,4707149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
205,144.13837190376597,0.48115262,height,,,,,,,,,,,3491097.5,161493500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
206,137.98769498035892,0.48202354,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2109689.2,0.0,0.0,
207,162.99843001770262,0.48202354,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2278573.2,0.0,0.0,
208,267.9019591252926,0.48202354,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329096.1,0.0,0.0,
209,298.9203811148982,0.48202354,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1173366.9,0.0,0.0,
210,142.12282157672385,0.48355862,height,,,,,,,,,,,0.0,391880540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
211,168.10203933928975,0.48355862,height,,,,,,,,,,,0.0,40520536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
212,284.9046228309404,0.48363808,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,983527.1,2588506.0,2305859.5,
213,271.90851927968515,0.48666096,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2358383.5,2308452.0,
214,290.912564827506,0.48666096,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1643282.1,1409571.6,
215,321.9617508362371,0.48913383,height,,,,,,,,,,,1420801.2,13396306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
216,229.15490591733212,0.4903164,height,,,,,,,,,,,1951395.2,4920214.0,12217136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
217,279.92435615508555,0.49132657,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,711217.75,0.0,790636.06,0.0,
218,277.9718691931811,0.49147314,height,,,,,,,,,,,0.0,5435327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
219,172.9773023623265,0.49407974,height,,,,,,,,,,,2843262.2,2934344.0,3096662.5,5226050.5,5735694.5,5973057.5,5830049.5,3035815.0,21650418.0,24380334.0,
220,182.0293616002212,0.49415603,height,,,,,,,,,,,7516649.5,6560996.5,8437882.0,9922514.0,11308870.0,10825593.0,10810216.0,5111719.5,14280331.0,15733930.0,
221,186.00887274176432,0.4947971,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375841.0,
222,281.9174877248879,0.4949172,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2683139.8,2536096.8,
223,167.01756820481285,0.4950726,height,,,,,,,,,,,0.0,0.0,0.0,0.0,1187197.4,0.0,1158111.9,0.0,0.0,0.0,
224,144.9977251908777,0.49665695,height,,,,,,,,,,,0.0,0.0,0.0,0.0,1469460.4,1479597.8,1446395.5,0.0,1317460.1,1537246.1,
225,214.00352534154,0.49907547,height,,,,,,,,,,,1409029.2,1711955.0,1592929.1,0.0,0.0,2772329.5,0.0,4253730.0,10058896.0,11512408.0,
226,154.99047567342132,0.4993905,height,,,,,,,,,,,0.0,4574381.0,2296456.2,0.0,0.0,0.0,0.0,5401718.5,0.0,0.0,
227,128.9510551383831,0.500469,height,,,,,,,,,,,0.0,1110252.8,0.0,1420422.8,1517273.0,1585399.9,1596872.4,2099116.8,0.0,0.0,
228,266.9460302004905,0.50091696,height,,,,,,,,,,,0.0,0.0,0.0,1192300.1,0.0,0.0,0.0,0.0,1125282.6,0.0,
229,247.0426698933,0.5011677,height,,,,,,,,,,,2233958.5,2640586.2,2333067.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
230,168.01376307308428,0.50157076,height,,,,,,,,,,,11255058.0,9119565.0,10498424.0,15210712.0,16548665.0,16120696.0,16247372.0,7825175.5,15500744.0,17586112.0,
231,222.061064077498,0.5017941,height,,,,,,,,,,,5058751.5,0.0,8184800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
232,245.9909618015113,0.50491583,height,,,,,,,,,,,0.0,0.0,0.0,1030562.3,0.0,0.0,1065695.8,0.0,1034264.7,0.0,
233,306.9972076963861,0.50731885,height,,,,,,,,,,,0.0,6629374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
234,196.0086785750596,0.50976217,height,,,,,,,,,,,3119343.8,2530279.8,2671096.5,5282131.5,0.0,5976063.0,0.0,2031638.6,0.0,6072070.0,
235,169.97766193142996,0.5198314,height,,,,,,,,,,,0.0,0.0,2161081.5,0.0,0.0,0.0,0.0,5071740.5,0.0,0.0,
236,229.97482443609115,0.5200085,height,,,,,,,,,,,1456639.1,8003361.0,1147004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
237,252.9302138616488,0.52390194,height,,,,,,,,,,,0.0,0.0,0.0,0.0,1216136.2,1160129.2,0.0,0.0,974626.5,982266.6,
238,254.1600430037412,0.52487916,height,,,,,,,,,,,0.0,0.0,7287390.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
239,312.9669299251998,0.536078,height,,,,,,,,,,,0.0,14064988.0,947536.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
240,379.9670008461528,0.5390957,height,,,,,,,,,,,0.0,4516244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
241,182.98545513072395,0.5393993,height,,,,,,,,,,,0.0,10526977.0,6557443.5,0.0,0.0,0.0,0.0,9685950.0,0.0,0.0,
242,284.1340881653508,0.54149586,height,,,,,,,,,,,2890550.2,987143.1,1576086.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
243,231.97531529388343,0.54308754,height,,,,,,,,,,,0.0,1320012.8,0.0,0.0,1041950.56,0.0,0.0,0.0,835682.1,923910.75,
244,153.99808247125884,0.5440903,height,,,,,,,,,,,7598608.5,8162532.0,6594483.5,0.0,8561690.0,0.0,8667942.0,4005978.0,7965349.0,8838528.0,
245,225.19615636916305,0.56296223,height,,,,,,,,,,,0.0,18135836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
246,137.06537440031573,0.5739413,height,,,,,,,,,,,0.0,0.0,5154530.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
247,136.06201888978853,0.5740276,height,,,,,,,,,,,2934996.5,70406470.0,94728370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
248,174.11266790059585,0.5789538,height,,,,,,,,,,,0.0,4254755.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
249,238.9146502114081,0.58207446,height,,,,,,,,,,,0.0,0.0,0.0,1020920.5,1078420.4,1057616.9,1117978.8,0.0,903059.5,964078.44,
250,256.0818058496097,0.58212453,height,,,,,,,,,,,0.0,0.0,11509239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
251,124.03967615110804,0.58397794,height,,,,,,,,,,,1624971.4,0.0,5375420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
252,160.13338748875023,0.5869871,height,,,,,,,,,,,0.0,10618025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
253,181.99321295308272,0.5890142,height,,,,,,,,,,,1313595.2,1275414.1,897923.94,0.0,1393671.0,0.0,0.0,0.0,1364350.4,0.0,
254,344.155500581744,0.59006613,height,,,,,,,,,,,0.0,0.0,5337850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
255,141.9588523664083,0.59267604,height,,,,,,,,,,,0.0,3527823.0,1962818.0,0.0,0.0,0.0,0.0,1230398.4,0.0,0.0,
256,156.10216367476116,0.59386665,height,,,,,,,,,,,11756674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
257,162.07626759925964,0.595012,height,,,,,,,,,,,0.0,21310854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
258,141.0548488796073,0.5980098,height,,,,,,,,,,,0.0,0.0,83784460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
259,146.0926368341391,0.5980098,height,,,,,,,,,,,0.0,0.0,16786552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
260,155.07052767229433,0.5980098,height,,,,,,,,,,,0.0,0.0,12146458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
261,209.1022517145335,0.5980098,height,,,,,,,,,,,0.0,0.0,125988210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
262,226.12875899780968,0.5980098,height,,,,,,,,,,,0.0,0.0,176915890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
263,231.0841797902968,0.5980098,height,,,,,,,,,,,0.0,0.0,127852410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
264,247.05813847096556,0.5980098,height,,,,,,,,,,,0.0,0.0,13923270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
265,319.10024099734125,0.5980098,height,,,,,,,,,,,0.0,0.0,18211764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
266,439.1789951391195,0.5980098,height,,,,,,,,,,,0.0,0.0,56621300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
267,130.08653433652182,0.60244966,height,,,,,,,,,,,139740480.0,20320540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
268,144.10213956643634,0.60244966,height,,,,,,,,,,,94899040.0,34658660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
269,130.1228651230124,0.60299945,height,,,,,,,,,,,0.0,14608948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
270,204.12319411023464,0.60299945,height,,,,,,,,,,,0.0,19039554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
271,216.1595746252221,0.60299945,height,,,,,,,,,,,0.0,6019377.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
272,171.9931957017985,0.6062838,height,,,,,,,,,,,0.0,1490841.1,1103178.2,0.0,0.0,0.0,0.0,3976126.8,5428156.0,5471492.0,
273,222.06108680469976,0.6080319,height,,,,,,,,,,,17739420.0,0.0,26212108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
274,256.10291132067084,0.6080319,height,,,,,,,,,,,3115778.8,0.0,3669314.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
275,261.05838288737584,0.61170506,height,,,,,,,,,,,4132378.5,1384713.9,4158196.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
276,227.01643467992545,0.61207354,height,,,,,,,,,,,4628898.0,0.0,6487679.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
277,199.98817927403093,0.61636597,height,,,,,,,,,,,0.0,2819690.0,2327789.2,0.0,0.0,0.0,0.0,9262021.0,11717139.0,0.0,
278,284.1342198649219,0.6242578,height,,,,,,,,,,,7624052.0,0.0,3675345.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
279,142.12273020511773,0.62687427,height,,,,,,,,,,,0.0,458364740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
280,150.05859333533505,0.62687427,height,,,,,,,,,,,0.0,3479281.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
281,158.96160865605643,0.6282671,height,,,,,,,,,,,0.0,5084681.5,3858933.5,7454559.5,7540419.5,0.0,0.0,8977908.0,16124032.0,16436589.0,
282,244.12950488815403,0.6302367,height,,,,,,,,,,,0.0,0.0,5578220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
283,236.93885571168505,0.63286674,height,,,,,,,,,,,0.0,0.0,0.0,796748.2,774470.0,0.0,0.0,0.0,1633022.5,0.0,
284,139.00280643324157,0.63323194,height,,,,,,,,,,,1673392.4,2963421.5,3957340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
285,210.06100559100733,0.63323194,height,,,,,,,,,,,23068496.0,50536428.0,53710310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
286,215.0163803918385,0.63323194,height,,,,,,,,,,,22255250.0,39239310.0,43964620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
287,230.99033668651884,0.63323194,height,,,,,,,,,,,1753421.5,4425241.5,3415161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
288,287.9801520401555,0.63323194,height,,,,,,,,,,,2412702.5,4815379.5,3022058.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
289,393.98278877466265,0.63323194,height,,,,,,,,,,,2257335.0,7480352.0,6381665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
290,428.9782814765284,0.63323194,height,,,,,,,,,,,6045960.0,16706067.0,18260502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
291,437.97300904732174,0.63323194,height,,,,,,,,,,,5149335.5,16446343.0,14724692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
292,236.99838475850572,0.63592786,height,,,,,,,,,,,2342809.0,2378778.5,2384747.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
293,450.9602417749055,0.636494,height,,,,,,,,,,,0.0,4105536.2,4250237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
294,423.0084501720828,0.63656795,height,,,,,,,,,,,0.0,3729376.0,3429259.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
295,337.1606714678883,0.63832414,height,,,,,,,,,,,0.0,0.0,3782303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
296,182.9772592334151,0.63857436,height,,,,,,,,,,,1567108.6,2180749.2,2108515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
297,242.98267512161692,0.638632,height,,,,,,,,,,,7931741.5,11213399.0,9764285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
298,144.11337926102826,0.6429371,height,,,,,,,,,,,2282054.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
299,254.11367848642112,0.6429371,height,,,,,,,,,,,4251749.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
300,186.95655652432387,0.6455908,height,,,,,,,,,,,0.0,0.0,0.0,1106543.4,1078558.1,0.0,0.0,1601510.1,2248242.0,2340753.0,
301,138.05520904150825,0.6464222,height,,,,,,,,,,,4052008.5,3402497.2,21300968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
302,188.09199235614875,0.64856267,height,,,,,,,,,,,0.0,2913613.2,13192857.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
303,206.10258975985616,0.64856267,height,,,,,,,,,,,0.0,1555843.6,7472996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
304,243.87824280275865,0.64974844,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1147293.9,1185700.1,
305,227.9829926504076,0.64995784,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250214.5,1043946.94,1035376.75,
306,126.12799122833636,0.6506887,height,,,,,,,,,,,0.0,8168542.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
307,144.13833681847552,0.6506887,height,,,,,,,,,,,0.0,334618300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
308,168.1020091256343,0.6506887,height,,,,,,,,,,,0.0,109723030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
309,229.15494366044317,0.6521235,height,,,,,,,,,,,2510381.8,10750864.0,19925700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
310,176.9722227060673,0.6530654,height,,,,,,,,,,,0.0,0.0,0.0,1010947.56,1027554.8,0.0,1030421.56,0.0,2256075.5,2275362.2,
311,330.0598292303141,0.6566105,height,,,,,,,,,,,0.0,2660771.5,4513299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
312,215.1393023174006,0.6584941,height,,,,,,,,,,,7099696.5,1034549.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
313,303.8836379150213,0.65889525,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1522738.5,0.0,0.0,
314,170.08153212991496,0.66283023,height,,,,,,,,,,,0.0,0.0,6357001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
315,295.8968339657278,0.6632539,height,,,,,,,,,,,0.0,0.0,0.0,698174.4,0.0,0.0,0.0,0.0,0.0,0.0,
316,130.96668378730843,0.66406244,height,,,,,,,,,,,0.0,0.0,0.0,876112.94,870904.3,0.0,0.0,0.0,1894261.8,1996399.4,
317,162.07633280186064,0.6654082,height,,,,,,,,,,,1607950.1,19220506.0,2411698.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
318,128.1072414546473,0.66660106,height,,,,,,,,,,,0.0,75015440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
319,180.07870636178447,0.66660106,height,,,,,,,,,,,0.0,7954044.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
320,197.1286774228528,0.66660106,height,,,,,,,,,,,0.0,11212718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
321,217.95985450461043,0.6669762,height,,,,,,,,,,,0.0,0.0,0.0,0.0,1219972.0,0.0,0.0,0.0,0.0,0.0,
322,267.9019787265866,0.6669762,height,,,,,,,,,,,0.0,0.0,0.0,0.0,1312829.8,0.0,0.0,0.0,0.0,0.0,
323,852.5109513661133,0.6756806,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5639115.5,0.0,0.0,
324,332.1340021957059,0.6768093,height,,,,,,,,,,,0.0,10383711.0,14019470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
325,168.01375395602582,0.6779746,height,,,,,,,,,,,4272048.0,4809379.5,3830366.5,0.0,0.0,0.0,0.0,0.0,4550832.0,5577136.5,
326,186.99280669100727,0.6794524,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1755576.9,1594536.0,
327,196.0450897593611,0.6794524,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1697002.4,1912673.1,
328,224.0767527567212,0.67957956,height,,,,,,,,,,,4302552.0,4348734.5,7025386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
329,229.0322107533838,0.67957956,height,,,,,,,,,,,2257169.5,1693593.6,2782988.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
330,160.10833457833877,0.6809218,height,,,,,,,,,,,0.0,2007127.5,3126036.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
331,243.0978541676577,0.6809218,height,,,,,,,,,,,0.0,1502510.8,2664466.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
332,178.0863983803649,0.68253845,height,,,,,,,,,,,0.0,15942644.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
333,283.23801525568524,0.68253845,height,,,,,,,,,,,0.0,11496934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
334,145.0498383440271,0.68748003,height,,,,,,,,,,,0.0,0.0,3435105.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
335,305.1210857989756,0.68748003,height,,,,,,,,,,,0.0,0.0,4711355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
336,185.09243234208884,0.68898845,height,,,,,,,,,,,0.0,2665649.8,2818804.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
337,140.10715250942687,0.6904968,height,,,,,,,,,,,0.0,13966345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
338,144.06581938580024,0.6904968,height,,,,,,,,,,,0.0,7947778.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
339,290.15970701523696,0.6904968,height,,,,,,,,,,,0.0,18458540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
340,202.11877772140505,0.69391805,height,,,,,,,,,,,3183889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
341,239.11267906289677,0.6958671,height,,,,,,,,,,,0.0,1737098.5,8189015.0,0.0,0.0,1806278.6,0.0,0.0,0.0,0.0,
342,241.15479139013937,0.69600725,height,,,,,,,,,,,3478184.8,7814508.0,5887725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
343,284.1704786230526,0.69738966,height,,,,,,,,,,,1402301.5,0.0,13034100.0,0.0,4289992.5,7835776.0,5029221.5,0.0,0.0,4061240.0,
344,256.13922180350124,0.6974632,height,,,,,,,,,,,2551094.5,8005195.0,30513302.0,0.0,4051584.0,7258519.5,5121528.5,0.0,0.0,3548510.8,
345,261.0946620805441,0.6974632,height,,,,,,,,,,,4238189.0,11646775.0,54213950.0,0.0,7721782.5,13643864.0,9665690.0,0.0,0.0,6282708.0,
346,188.1282977663924,0.6984467,height,,,,,,,,,,,0.0,9728631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
347,277.0686746174836,0.69859284,height,,,,,,,,,,,0.0,1503253.4,5746972.0,0.0,0.0,1436994.8,0.0,0.0,0.0,0.0,
348,204.1346485195503,0.7031375,height,,,,,,,,,,,3453848.2,0.0,1769112.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
349,337.1606145090296,0.70386535,height,,,,,,,,,,,0.0,0.0,2596241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
350,188.16474123336369,0.70639664,height,,,,,,,,,,,0.0,6936212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
351,216.15964017417852,0.70639664,height,,,,,,,,,,,0.0,8435721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
352,212.1396886933871,0.7091018,height,,,,,,,,,,,0.0,1787949.2,2329212.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
353,160.05254527532665,0.71433824,height,,,,,,,,,,,0.0,3786460.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
354,178.06316343603208,0.71433824,height,,,,,,,,,,,0.0,15240746.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
355,232.15449256093297,0.71433824,height,,,,,,,,,,,0.0,7031432.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
356,235.11929735205317,0.7205049,height,,,,,,,,,,,0.0,0.0,6520379.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
357,298.09249501689794,0.7205049,height,,,,,,,,,,,0.0,0.0,2604964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
358,281.22244359211135,0.7222757,height,,,,,,,,,,,0.0,3979620.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
359,346.05485808863466,0.725359,height,,,,,,,,,,,0.0,2968904.0,2555335.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
360,284.13436217342047,0.7289568,height,,,,,,,,,,,0.0,0.0,2529251.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
361,314.1810995313634,0.7289568,height,,,,,,,,,,,0.0,0.0,2254882.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
362,210.09756406469543,0.7290457,height,,,,,,,,,,,2006207.8,2173626.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
363,215.05292935705177,0.7290457,height,,,,,,,,,,,1880956.9,1982672.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
364,130.12283922552345,0.73021317,height,,,,,,,,,,,0.0,11153249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
