cluster index	parent mass	RTMean	component	#Scan#	Compound_Name
659	379.1574439290943	1.5381168	360		
660	395.1314848601663	1.5381168	-1		
661	402.233313058656	1.5381168	12		
662	220.11825377241	1.545393	149	662.0	Spectral Match to Pantothenic acid from NIST14
663	242.0999390905264	1.5459183	-1		
664	212.14960246336508	1.5504375	154		
665	195.1230462097893	1.5517305	154		
666	209.1024523343772	1.5534052	-1		
667	217.104977119341	1.5545638	-1		
668	240.18067149468683	1.5545638	12		
669	247.9150407651321	1.5546557	7		
670	356.15522392312084	1.5561615	37		
671	361.1106062894903	1.5561615	-1		
672	384.18638074135015	1.5561615	-1		
673	231.0843625667717	1.5672374	-1		
674	310.1501383632678	1.5707072	210		
675	315.10559785531	1.5707072	-1		
676	198.14920950143005	1.5726697	-1		
677	474.1976588180135	1.5726697	-1		
678	272.16093490727724	1.5793821	29		
679	492.1849804387443	1.5793821	-1		
680	158.08159139247562	1.5894156	10		
681	316.1758015301217	1.589557	115		
682	162.99841210085003	1.6091224	76		
683	190.9932714848653	1.6091224	105		
684	318.15533835543795	1.6142673	-1	684.0	Icariside D2
685	156.10237241311057	1.615159	-1		
686	158.11796240443124	1.615159	10		
687	228.15987487655028	1.615159	115		
688	230.1754684064352	1.615159	115		
689	139.9825601718373	1.620143	-1		
690	220.11855077617705	1.6229193	149	690.0	Spectral Match to Pantothenic acid from NIST14
691	405.2236312798849	1.6229193	360		
692	167.07079644910826	1.6402755	50		
693	237.1599363669853	1.6442739	270		
694	487.2538187373609	1.648763	615		
695	322.21278467175495	1.6495337	36		
696	499.229079586687	1.6495337	30		
697	513.2446202927671	1.6580108	30		
698	233.14990123481024	1.6665108	-1	698.0	Spectral Match to Thr-Leu from NIST14
699	200.16491348308904	1.6666919	-1	699.0	"""1-Methyl-6,7-dihydro-5H-pyrido[3,2,1-ij]quinolin-3-one CollisionEnergy:102040"""
700	182.1543903345145	1.6749564	-1		
701	290.2229274648136	1.6749564	36		
702	228.1598646344788	1.6834399	425		
703	312.14441124492714	1.6834399	269		
704	466.1562118747752	1.6834399	19	704.0	ACon1_001771
705	471.1116201560643	1.6834399	-1		
706	147.0443767673539	1.7004564	-1		
707	379.0637436538312	1.7004564	108		
708	139.98263361447667	1.7043148	5		
709	247.14446565385973	1.7088709	389		
710	137.987574822733	1.709872	-1		
711	162.99849867311724	1.7224758	76		
712	190.99339015418747	1.724508	105		
713	143.10692337081304	1.7253728	-1		
714	177.05476368415424	1.7334769	59	714.0	ferulic acid CollisionEnergy:102040
715	311.10625926339105	1.7334769	34		
716	322.2125897881953	1.7334769	36		
717	398.16557684644425	1.7334769	37		
718	403.12119647025503	1.7334769	3		
719	426.1973162512824	1.7334769	189		
720	336.2281399189859	1.749656	36		
721	434.2024011073321	1.749656	-1		
722	433.1689631210053	1.7517872	-1		
723	239.1492109850681	1.7549183	154		
724	418.2284956217162	1.7549183	12		
725	423.1841046143532	1.7549183	-1		
726	446.2601145769352	1.7549183	12		
727	307.1026344954459	1.7577788	6		
728	320.1707015956339	1.7577788	3		
729	365.1445183999448	1.7577788	6		
730	383.154791451422	1.7577788	37		
731	405.1366438207662	1.7577788	3		
732	427.0720495597341	1.7577788	609		
733	428.2130895186223	1.7577788	189		
734	178.12296317674156	1.7589829	202		
735	192.1021940327026	1.7598121	-1		
736	474.1738284893795	1.7598121	-1		
737	494.2245046414194	1.7598121	258		
738	496.15590957589626	1.7598121	-1		
739	516.20689682047	1.7598121	-1		
740	556.1521385944908	1.7598121	-1		
741	157.08630678914457	1.7659934	178		
742	634.234365155967	1.769525	-1		
743	347.1318998208584	1.776339	-1		
744	142.12292791175418	1.7824849	-1		
745	312.144415918519	1.7824849	269		
746	573.2886916470866	1.7849827	-1		
747	379.0637043502597	1.7989784	108		
748	151.0758494231444	1.8020785	171		
749	348.1657870831665	1.8020785	210	749.0	NCGC00169449-02_C15H22O8_beta-D-Glucopyranoside, 4-(2-hydroxyethyl)-2-methoxyphenyl
750	353.1211471558397	1.8020785	-1		
751	746.2355861443199	1.805285	-1		
752	147.0443032900825	1.8070639	-1		
753	163.03924216019618	1.8070639	522		
754	365.1445926543978	1.8070639	6		
755	400.1813373394626	1.8070639	37		
756	405.1366662185205	1.8070639	3		
757	427.0721958460568	1.8070639	609		
758	428.213081341393	1.8070639	189		
759	261.1315086372824	1.8104826	-1		
760	139.98274793441	1.8109031	5		
761	242.13887019727588	1.8151762	166		
762	307.102662580535	1.8151762	6		
763	267.1704072551227	1.8220102	270		
764	249.1601067463274	1.8234304	36		
765	468.20820041023353	1.8234304	37		
766	473.1634685259157	1.8234304	3		
767	496.2393520993489	1.8234304	189		
768	162.99864237973335	1.8329879	76		
769	239.1491648655412	1.8340127	154		
770	256.1757585886341	1.8422158	154		
771	284.207067149329	1.8426143	12		
772	190.9934424051249	1.863379	39		
773	204.19607321639785	1.8735676	-1		
774	178.12330522747402	1.8802967	202		
775	176.10722690379242	1.881605	36		
776	193.1337346908497	1.881605	36		
777	322.212774649405	1.881605	36		
778	628.3077933057507	1.881605	30		
779	642.3237212613824	1.881605	30		
780	341.20727395391776	1.8841451	119		
781	388.2187973875601	1.8890132	-1		
782	209.16506405626745	1.8896675	38		
783	305.1497670485771	1.8896675	34		
784	323.1966704152413	1.8930033	119		
785	250.14433998033687	1.897784	-1		
786	188.0710289748781	1.9057214	366	786.0	Spectral Match to L-Tryptophan from NIST14
787	205.09762824843563	1.9057214	366	787.0	Massbank:KO004073 Trp|Tryptophan|L-Tryptophan|(S)-alpha-Amino-beta-(3-indolyl)-propionic acid
788	370.1710662614764	1.906232	37		
789	375.12633791127655	1.906232	3		
790	467.21061517031546	1.9145402	-1		
791	293.18598721867386	1.919272	119		
792	132.08108033431196	1.9224298	-1		
793	144.08106669340177	1.9224298	-1		
794	146.0604260993926	1.9224298	-1		
795	159.09199294906608	1.9224298	-1		
796	170.06040044294355	1.9224298	7		
797	196.13358983047345	1.9224298	85		
798	265.15490322106456	1.9305714	36	798.0	Massbank:PR311013 Feruloyl putrescine (isomer of 1173)
799	170.0563371497597	1.93518	172		
800	250.11881000826577	1.93518	188	800.0	Spectral Match to 2,4,6-Triallyloxy-1,3,5-triazine from NIST14
801	462.254751478249	1.9394264	12		
802	490.2864025866317	1.9394264	12		
803	307.1689680933302	1.9435962	-1		
804	448.1946163011729	1.948492	-1		
805	214.1079288910311	1.9570566	-1		
806	220.13360827228104	1.9643128	38		
807	251.13930045285656	1.9726169	-1		
808	386.202345521268	1.9742501	19		
809	391.15770822031686	1.9742501	-1		
810	176.1073342443097	1.9808584	59		
811	207.14945510723047	1.9808584	58		
812	147.04432728315342	1.9890897	-1		
813	198.11286661985383	1.9890897	543		
814	374.1083054786962	1.9890897	251		
815	379.06363932446993	1.9890897	108		
816	442.0253188906349	1.9890897	-1		
817	466.15664935386127	1.9917792	19	817.0	ACon1_001771
818	177.0549820857549	1.9973251	59		
819	279.17048491125524	1.9973251	36		
820	265.1435933150278	1.9994631	-1		
821	312.89973944872264	2.0010903	313		
822	514.2553326964846	2.0057	596		
823	300.144661051296	2.0229561	166		
824	139.9827134399656	2.031991	5		
825	162.99854413543252	2.0410466	76		
826	190.9934335961225	2.0410466	105		
827	400.1585049847989	2.0524268	-1		
828	323.1967162677444	2.0550165	119		
829	190.05025213097764	2.057483	616		
830	337.2118214278444	2.057483	36		
831	323.0737712447507	2.060994	119		
832	283.17545971149127	2.0614727	154	832.0	cyclo(tyrosyl-prolyl)
833	300.2020980665109	2.0614727	154		
834	337.1763489465377	2.0657747	36		
835	546.2758839801722	2.0657747	620		
836	355.2225757438832	2.0696855	119		
837	351.1915577157906	2.0740538	36		
838	364.1756241580389	2.0740538	-1		
839	420.1508309537812	2.078214	218		
840	139.0392485528846	2.0801187	5		
841	297.1551092730587	2.086668	240		
842	158.0972853348121	2.0881002	10		
843	234.1353332460286	2.0887284	-1		
844	265.1912843829745	2.090812	588		
845	147.04439361719758	2.0914023	-1		
846	201.1601949266569	2.0990083	-1		
847	139.07566766477996	2.0992432	-1		
848	265.15515645526364	2.0992432	588		
849	314.1814236229219	2.1013231	240		
850	186.14947406662463	2.1035786	29		
851	466.1714844799285	2.107641	-1		
852	506.28126841441946	2.113892	12		
853	279.17068286525193	2.1159785	230		
854	163.0394092553754	2.122343	522	854.0	caffeic acid CollisionEnergy:102040
855	450.1971813489658	2.122935	19	855.0	Benzyl gentiobioside
856	169.04993190281905	2.1326804	616		
857	409.1613719196112	2.1378531	-1		
858	460.2390715507723	2.1378531	-1		
859	689.8549597229772	2.1378531	-1		
860	355.1026443642704	2.1411073	251	860.0	neochlorogenic_acid
861	377.0845599442596	2.1411073	-1	861.0	Chlorogenic Acid CollisionEnergy:205060
862	207.14962377073243	2.1495614	-1		
863	448.1821213811627	2.1495614	343		
864	395.3630647234857	2.1554265	282	864.0	Lys-C18:0
865	314.19644984075734	2.1580656	34		
866	374.1084056799468	2.1665218	251		
867	360.1288907824301	2.1677265	210		
868	139.98257215934777	2.1735077	-1		
869	290.223001199038	2.174755	36		
870	321.1812440118032	2.174755	36		
871	585.2658295867931	2.174755	30		
872	897.1876465210494	2.1765597	-1		
873	342.1767112869676	2.1815467	-1		
874	177.0549376498915	2.1829093	59	874.0	ferulic acid CollisionEnergy:102040
875	279.1705956507229	2.1829093	36		
876	293.14984812847393	2.1829093	-1		
877	353.2074126232116	2.1829093	-1		
878	451.190204954909	2.1829093	34		
879	147.0442970288847	2.1843114	-1		
880	190.99342925953107	2.185671	105		
881	286.21282051912925	2.1902652	-1		
882	335.1968433303762	2.1995404	36		
883	643.3079869862402	2.1995404	30		
884	165.05487391953037	2.2021012	-1		
885	344.13403044259826	2.2021012	210	885.0	(E)-3-[4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]prop-2-enoic acid
886	349.08934592127105	2.2021012	-1		
887	439.1577780411093	2.2021012	-1		
888	372.16538283025534	2.2103553	-1		
889	437.1745365415288	2.2162528	353		
890	130.15947628902083	2.2233777	-1		
891	193.1230071896774	2.2255754	-1		
892	182.1180517827516	2.232913	91		
893	227.98310872535163	2.2376904	47		
894	307.10282082818003	2.2411296	6		
895	337.17642595722384	2.2411296	36		
896	384.18656966706175	2.2411296	37		
897	389.14192845947457	2.2411296	3		
898	590.3025813263088	2.2411296	620		
899	139.98275254147512	2.2489944	-1		
900	147.0443905976066	2.2493358	-1		
901	337.21237560699734	2.2493358	36		
902	393.0793132655181	2.2493358	108		
903	162.9989924104022	2.2495263	76		
904	137.98773602565151	2.2517886	-1		
905	371.2656713123773	2.2573216	-1		
906	398.2025887826317	2.2588086	19		
907	327.20173106028136	2.260517	154		
908	344.22830925855993	2.260517	210	908.0	(E)-3-[4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]prop-2-enoic acid
909	177.05505351547447	2.2660794	59	909.0	ferulic acid CollisionEnergy:102040
910	335.1245260438978	2.2685585	-1		
911	550.3077030565851	2.2713156	12		
912	351.1917840937477	2.2743585	36		
913	235.15577408393244	2.2827146	230		
914	290.22308502619927	2.2827146	36		
915	190.9935375878362	2.294687	105		
916	392.1702740681679	2.2995896	34		
917	437.1747520648424	2.2995896	353		
918	162.99867386288332	2.3060863	76		
919	296.2224687223288	2.308077	-1		
920	266.1617579607985	2.3123665	-1		
921	358.2075351190878	2.3141832	240		
922	865.1980699469254	2.324717	3		
923	149.06012191605564	2.3248541	-1		
924	208.13361968760253	2.3248541	176		
925	294.1338802523365	2.3248541	34		
926	350.1601527872526	2.3332915	365		
927	604.3234110251923	2.3336565	-1		
928	227.13967025862564	2.3390143	-1		
929	321.1813102467215	2.3418539	36		
930	568.3343181602012	2.342771	-1		
931	227.98291638322587	2.3503695	47		
932	425.1426474229661	2.3650036	-1		
933	279.1704112865539	2.3673518	369		
934	514.2555024269642	2.3673518	-1		
935	209.11750380606745	2.3694105	-1		
936	406.2072122178111	2.3694105	210	936.0	Geniposide
937	278.13898551753766	2.375489	369		
938	424.1971092570673	2.375489	-1		
939	325.14015251140995	2.3821328	-1		
940	147.0443188071094	2.3835723	-1		
941	388.1237716780254	2.3835723	251		
942	393.079102913296	2.3835723	108		
943	250.11886075479185	2.3847039	188	943.0	Spectral Match to 2,4,6-Triallyloxy-1,3,5-triazine from NIST14
944	428.2499664016375	2.386864	17		
945	1153.262177985173	2.3870583	3		
946	220.06076168912384	2.3915951	36		
947	238.071164713535	2.3915951	36		
948	260.0532662334712	2.3915951	-1		
949	262.1441003829907	2.3915951	389		
950	276.0273386167424	2.3915951	-1		
951	282.03528156560185	2.3915951	-1		
952	318.0090927805291	2.3915951	151		
953	341.0251525868675	2.3915951	151		
954	445.16860152214656	2.3915951	3		
955	519.0519827726622	2.3915951	-1		
956	571.2361875447749	2.3915951	-1		
957	240.15973539645267	2.4159534	214		
958	246.13425705550912	2.4161284	-1		
959	420.187076899841	2.4161284	19	959.0	Icariside F2
960	425.1425883899745	2.4161284	-1		
961	177.05505311264233	2.4242303	59	961.0	FERULATE
962	447.1845170083983	2.4242303	3		
963	478.19268617955686	2.4242303	-1		
964	483.1481183037925	2.4242303	-1		
965	594.3342274496775	2.4242303	12		
966	409.1841975379428	2.4243991	-1		
967	137.9876430374711	2.427719	-1		
968	340.2600372423688	2.4299057	244		
969	865.1973477732054	2.431039	3	969.0	Dereplicator+ Identification - 3,3',4',5,7-Pentahydroxyflavan-(2?7,4?8)-3,3',4',5,7-pentahydroxyflavan-(4?8)-3,3',4',5,7-pentahydroxyflavan_3,3',4',5,7-Pentahydroxyflavan-(2?7,4?8)-3,3',4',5,7-pentahydroxyflavan-(4?8)-3,3',4',5,7-pentahydroxyflavan
970	425.2023198354332	2.4326158	37		
971	125.98672804194256	2.432822	-1		
972	371.2278294759159	2.4369848	154		
973	388.254091517772	2.4377315	154		
974	1727.3750909752653	2.439683	3		
975	411.1998297980805	2.441324	-1		
976	291.2071880978809	2.4493406	58		
977	139.98257601321816	2.4554455	5		
978	264.1235330458745	2.465901	214		
979	293.1499865819816	2.465901	13		
980	311.0765627162396	2.465901	36		
981	346.1138011475295	2.465901	36		
982	351.0690889455594	2.465901	-1		
983	391.0140665356739	2.465901	-1		
984	228.0872803253699	2.4672823	-1		
985	190.99337649922552	2.4709687	39		
986	279.1707267680914	2.4742842	369		
987	338.1602162421445	2.4742842	365		
988	296.1130332724771	2.4746263	159		
989	442.22924544475575	2.475079	19		
990	209.15419756169203	2.4757195	114		
991	339.1081843232882	2.4757195	251	991.0	NCGC00384731-01!(1S,3R,4R,5R)-1,3,4-trihydroxy-5-[(E)-3-(4-hydroxyphenyl)prop-2-enoyl]oxycyclohexane-1-carboxylic acid [IIN-based: Match]
992	361.0900308663427	2.4757195	-1	992.0	3-p-coumaroylquinic acid (known structural isomers: 2; isobaric peaks in run: 2)
993	147.04444979339536	2.479178	-1		
994	278.13919811676215	2.4826362	369		
995	392.1705115394189	2.490986	34		
996	402.23374097523777	2.4916747	240		
997	521.2729395620978	2.4926007	-1		
998	295.1576486143518	2.4982388	97		
999	1219.3011658354396	2.499211	118		
1000	207.0658263047882	2.500957	59	1000.0	SINAPIC ACID CollisionEnergy:102040
1001	404.155556041105	2.500957	210		
1002	409.1112523604292	2.500957	437		
1003	248.1283784122963	2.5073965	214		
1004	777.3084748553669	2.5073965	-1		
1005	320.149738467711	2.5155692	13		
1006	322.16523773552973	2.5155692	389		
1007	483.2443759498194	2.5155692	-1		
1008	149.09656262929187	2.5174963	-1		
1009	189.12788149775565	2.5174963	378		
1010	387.2016843340611	2.5174963	243	1010.0	3,5,5-Trimethyl-4beta-hydroxy-4-[3-(beta-D-glucopyranosyloxy)-1-butenyl]-2-cyclohexene-1-one
1011	409.1836238295343	2.5174963	437		
1012	425.15828628638144	2.5174963	-1		
1013	432.2600552264827	2.5174963	243		
1014	207.13836832289124	2.522744	59	1014.0	ReSpect:PM018114 Sinapoylmalate
1015	177.0550381313902	2.523811	59	1015.0	ferulic acid CollisionEnergy:102040
1016	289.1913991034948	2.523811	-1		
1017	416.2135325546546	2.5342107	240		
1018	206.11801900689647	2.5405712	312		
1019	638.3603344664243	2.5405712	12		
1020	472.2760994934264	2.5416577	17		
1021	248.1502644930371	2.542713	-1		
1022	455.24963737092486	2.542713	17		
1023	250.10776348470804	2.5491047	336		
1024	337.104754373519	2.5522008	-1		
1025	469.1326160971481	2.5662107	-1	1025.0	NCGC00180731-02_C19H26O12_Methyl 2-{[6-O-(beta-D-xylopyranosyl)-beta-D-glucopyranosyl]oxy}benzoate
1026	162.99852622265914	2.568086	76		
1027	395.3632057960245	2.5704317	282	1027.0	Lys-C18:0
1028	458.2651656124843	2.5711508	337		
1029	284.90510341542	2.5714345	77		
1030	496.2444001200382	2.5747523	596		
1031	197.1178553224639	2.576921	303		
1032	359.17055070557865	2.576921	98	1032.0	Massbank:PR305746 Rosmarinic acid
1033	390.1775443017537	2.576921	176		
1034	637.1041797200022	2.5794818	-1		
1035	639.119135126921	2.5794818	3		
1036	147.04437584862367	2.5831501	-1		
1037	388.1239007774908	2.5831501	251		
1038	393.0793011078978	2.5831501	108		
1039	158.96182572834698	2.585198	10		
1040	415.2542605193155	2.5865827	154	1040.0	Spectral Match to Nonaethylene glycol from NIST14
1041	432.2808575217076	2.5868497	154		
1042	173.13310698282268	2.5934937	340	1042.0	Spectral Match to Formestane from NIST14
1043	175.14872343135158	2.5934937	112	1043.0	Spectral Match to (-)-Perillyl alcohol from NIST14
1044	191.14359628391816	2.5934937	67		
1045	406.2444899129158	2.5934937	-1		
1046	411.1996045237367	2.5934937	-1		
1047	248.12856291143663	2.5997708	214		
1048	486.25544504065823	2.5997708	17		
1049	139.9826673309452	2.6016304	5		
1050	407.1823289024566	2.6107185	-1		
1051	472.25130223255536	2.6107185	-1		
1052	190.99331156290307	2.618063	105		
1053	496.2447517688804	2.6339498	596		
1054	510.2605152242768	2.6339498	-1		
1055	311.0766062646832	2.6422477	36		
1056	334.16533241928016	2.6422477	365		
1057	346.1137759430921	2.6422477	36		
1058	351.0691269947143	2.6422477	-1		
1059	177.16440341541855	2.6449287	59		
1060	193.15937208998983	2.6449287	212		
1061	408.2600970768864	2.6449287	-1		
1062	413.2155741058136	2.6449287	-1		
1063	374.2207763356882	2.6491787	97		
1064	321.17344721948626	2.6523569	97		
1065	177.0552766492444	2.6533787	59		
1066	178.12300426160587	2.6586893	667		
1067	209.16519729957264	2.6586893	58		
1068	278.13912882990184	2.6586893	-1		
1069	682.3865830045238	2.6586893	12		
1070	1203.306374215452	2.6586893	118		
1071	185.1176457193901	2.6669412	40		
1072	264.15981847290084	2.6669412	214		
1073	444.2445842986861	2.6752787	383		
1074	516.3021955078491	2.677012	17		
1075	499.275868162867	2.678664	17		
1076	521.257792109486	2.678664	-1		
1077	460.2400600202318	2.6870556	240		
1078	534.2185592953404	2.6921952	-1		
1079	234.14955207082176	2.6955202	-1		
1080	306.1339052090996	2.7005222	214		
