formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
4	C4H6BrF2NO2S	[M + Na]+	C4H6BrF2NNaO2S+	Fatty acids	0.631	Fatty Acids and Conjugates	0.052	Halogenated fatty acids	0.301	Organic acids and derivatives	0.711	Organic sulfonic acids and derivatives	0.594	Organosulfonic acids and derivatives	0.595			Organosulfonic acids and derivatives	0.595	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Organohalogen compounds; Organosulfonic acids and derivatives; Alkyl fluorides; Sulfonyls; Organobromides; Organofluorides; Alkyl halides; Organic oxides; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	271.917	22	0.371	707548078459009966	707547790327083620	78	
1	C4H7Cl2NO3	[M - H2O + H]+	C4H6Cl2NO2+	Fatty acids	0.455	Fatty Acids and Conjugates	0.098	Halogenated fatty acids	0.882	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	0.997	Carboxylic acid derivatives	0.991	Carboxylic acid amides	0.981	Secondary carboxylic acid amides	0.931	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Alkyl chlorides; Carboxylic acid derivatives; Organochlorides; Secondary carboxylic acid amides; Carbonyl compounds; Alkanolamines; Halohydrins; Chlorohydrins; Alkyl halides; Acetamides; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	169.978	22	0.373	707548047068836768	707547790431941232	81	
1	C9H4Br3NO5	[M + K]+	C9H4Br3KNO5+	Alkaloids	0.848	Anthranilic acid alkaloids	0.149	Phenoxazine alkaloids	0.193	Organohalogen compounds	1.000	Aryl halides	0.978	Aryl bromides	0.987			Aryl bromides	0.987	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Aryl bromides; Carboxylic acids; Organobromides; Benzenoids; Aryl halides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	481.725	23	0.378	707548066006120326	707547790503244408	83	
1	C2H4Cl2O2	[M + H]+	C2H5Cl2O2+	Fatty acids	0.983	Fatty Acids and Conjugates	0.866	Halogenated fatty acids	0.990	Organohalogen compounds	0.989	Alkyl halides	0.730	Alkyl chlorides	0.611			Alkyl chlorides	0.611	Organic compounds; Organohalogen compounds; Organooxygen compounds; Alkyl chlorides; Organochlorides; Alkyl halides; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	130.967	23	0.381	707548056275334359	707547790574547584	85	
2	C4H4N2O2Se	[M + H]+	C4H5N2O2Se+	Alkaloids	0.295	Nicotinic acid alkaloids	0.028	Pyridine alkaloids	0.029	Organoheterocyclic compounds	0.982	Heteroaromatic compounds	0.980					Heteroaromatic compounds	0.980	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Organooxygen compounds; Organometallic compounds; Organometalloid compounds; Organoselenium compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	186.956	23	0.381	707548080287726658	707547790645850760	87	
1	C6H7N3O2Se	[M + H]+	C6H8N3O2Se+	Alkaloids	0.440	Nicotinic acid alkaloids	0.054	Pyridine alkaloids	0.055	Organoheterocyclic compounds	0.977	Azoles	0.502					Azoles	0.502	Organic compounds; Organoheterocyclic compounds; Lactams; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Organometallic compounds; Organometalloid compounds; Organoselenium compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	227.983	23	0.385	707548066178086813	707547790964617900	96	
1	C4H3ClO3	[M + Na]+	C4H3ClNaO3+	Polyketides	0.391	Cyclic polyketides	0.391	Halogenated fatty acids	0.675	Organic acids and derivatives	0.641	Carboxylic acids and derivatives	0.619					Carboxylic acids and derivatives	0.619	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organooxygen compounds; Organochlorides; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	156.966	23	0.385	707548076840008435	707547790889120420	94	
2	C5H7Cl2NO3	[M + H]+	C5H8Cl2NO3+	Fatty acids	0.868	Fatty Acids and Conjugates	0.606	Halogenated fatty acids	0.965	Organic acids and derivatives	0.988	Carboxylic acids and derivatives	0.967	Carboxylic acid derivatives	0.788	Carboxylic acid amides	0.577	Carboxylic acid amides	0.577	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Alkyl chlorides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Organochlorides; Carbonyl compounds; Alkyl halides; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	199.988	23	0.385	707548078022802249	707547790931063464	95	
1	C9H17NO2	[M + H3N + H]+	C9H21N2O2+	Amino acids and Peptides	0.982	Small peptides	0.982	Aminoacids	0.979	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.999	Amino acids, peptides, and analogues	0.976	Amino acids and derivatives	0.976	Alpha amino acids	0.767	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Amino fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	189.160	23	0.387	707548042853560948	707547791056892600	99	
1	C3H5Cl3O3	[M + Na]+	C3H5Cl3NaO3+	Fatty acids	0.973	Fatty Acids and Conjugates	0.903	Halogenated fatty acids	0.991	Organohalogen compounds	0.999	Halohydrins	0.602	Chlorohydrins	0.645			Chlorohydrins	0.645	Organic compounds; Organohalogen compounds; Organooxygen compounds; Alkyl chlorides; Organochlorides; Carbonyl compounds; Halohydrins; Chlorohydrins; Alkyl halides; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	216.920	23	0.391	707548065423112034	707547791086252732	100	
2	C10H15N2O2	[M + H3N + H]+	C10H19N3O2+	Alkaloids	0.718	Nicotinic acid alkaloids	0.617	Pyridine alkaloids	0.617	Organic acids and derivatives	0.735	Carboxylic acids and derivatives	0.713	Carboxylic acid derivatives	0.510	Carboxylic acid amides	0.536	Carboxylic acid amides	0.536	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Carbonyl compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	213.146	24	0.395	707548048855610374	707547791178527432	103	
1	C10H22O3	[M + H]+	C10H23O3+	Fatty acids	0.997	Fatty acyls	0.969	Fatty alcohols	0.991	Lipids and lipid-like molecules	0.683	Fatty Acyls	0.666					Fatty Acyls	0.666	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Primary alcohols; Organooxygen compounds; Secondary alcohols; Fatty Acyls; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	191.164	24	0.395	707548059123266956	707547791149167300	102	
3	C13H24N2O	[M + H]+	C13H25N2O+	Alkaloids	0.992	Ornithine alkaloids	0.723	Piperidine alkaloids	0.409	Organoheterocyclic compounds	0.971	Piperidines	0.786					Piperidines	0.786	Organic compounds; Organoheterocyclic compounds; Piperidines; Pyrrolidines; Organonitrogen compounds; Organooxygen compounds; Carbonyl compounds; Trialkylamines; Amines; Tertiary amines; N-alkylpyrrolidines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	225.196	24	0.397	707548045609218878	707547791245636304	105	
2	C6H14N4O2	[M + K]+	C6H14KN4O2+	Amino acids and Peptides	1.000	Small peptides	1.000	Aminoacids	1.000	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	1.000	Amino acids, peptides, and analogues	0.999	Amino acids and derivatives	0.999	L-alpha-amino acids	0.574	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; L-alpha-amino acids; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	213.075	24	0.397	707548048595563505	707547791216276172	104	
1	C5H12N2O6S	[M + Na]+	C5H12N2NaO6S+	Amino acids and Peptides	0.209	Small peptides	0.090	Aminoacids	0.122	Organic acids and derivatives	0.991	Organic sulfuric acids and derivatives	0.554					Organic sulfuric acids and derivatives	0.554	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Guanidines; Organic sulfuric acids and derivatives; Sulfonyls; Alkanesulfonic acids and derivatives; Carboximidamides; Alkanesulfonic acids; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	251.031	24	0.397	707548070322059490	707547791283385044	106	
1	C6H11N3O2	[M + H3N + H]+	C6H15N4O2+	Amino acids and Peptides	0.999	Small peptides	1.000	Aminoacids	1.000	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	1.000	Amino acids, peptides, and analogues	0.997	Amino acids and derivatives	0.997	Alpha amino acids	0.829	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	175.119	24	0.401	707548044409647833	707547791375659744	109	
1	C4H8N2O2S2	[M - H2O + H]+	C4H7N2OS2+	Amino acids and Peptides	0.536	Small peptides	0.099	Aminoacids	0.057	Organic nitrogen compounds	0.991	Organonitrogen compounds	0.954					Organonitrogen compounds	0.954	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	162.998	24	0.404	707548051510604847	707547791409214180	110	
1	C6H10O4	[M + H3N + H]+	C6H14NO4+	Carbohydrates	0.891	Saccharides	0.773	Monosaccharides	0.631	Organic oxygen compounds	0.999	Organooxygen compounds	0.999	Alcohols and polyols	0.942	Secondary alcohols	0.803	Secondary alcohols	0.803	Organic compounds; Alcohols and polyols; Primary alcohols; Organooxygen compounds; Secondary alcohols; Polyols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	164.092	24	0.408	707548062961055406	707547791467934444	112	
1	C4H8N2O3	[M + K]+	C4H8KN2O3+	Amino acids and Peptides	0.998	Small peptides	0.997	Aminoacids	0.990	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	1.000	Amino acids, peptides, and analogues	0.983	Amino acids and derivatives	0.982	Alpha amino acids and derivatives	0.884	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Primary carboxylic acid amides; Carbonyl compounds; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	171.017	24	0.408	707548063300794076	707547791493100272	113	
1	C5H3BrFNO	[M + H3N + H]+	C5H7BrFN2O+	Alkaloids	0.943	Proline alkaloids	0.552	Pyrrole alkaloids	0.555	Organoheterocyclic compounds	0.937	Pyridines and derivatives	0.876	Halopyridines	0.858	Polyhalopyridines	0.902	Polyhalopyridines	0.902	Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Dihydropyridines; Aryl bromides; Aryl fluorides; Organobromides; Organofluorides; Aryl halides; Organic oxides; Halopyridines; Polyhalopyridines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	208.973	24	0.408	707548077385267998	707547791522460404	114	
2	C13H22O2	[M + H3N + H]+	C13H26NO2+	Fatty acids	0.695	Fatty Acids and Conjugates	0.347	Irregular monoterpenoids	0.362	Lipids and lipid-like molecules	0.558							Lipids and lipid-like molecules	0.558	Organic compounds; Lipids and lipid-like molecules; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	228.196	25	0.412	707548060687742462	707547791572792060	116	
1	C7H12O2	[M + H3N + H]+	C7H16NO2+	Fatty acids	0.823	Fatty acyls	0.665	Fatty alcohols	0.360	Organic oxygen compounds	0.999	Organooxygen compounds	0.998	Alcohols and polyols	0.525			Alcohols and polyols	0.525	Organic compounds; Alcohols and polyols; Organooxygen compounds; Carbonyl compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	146.117	25	0.413	707548074252122665	707547791602152192	117	
2	C4H7NO4	[M + H]+	C4H8NO4+	Amino acids and Peptides	1.000	Small peptides	1.000	Aminoacids	1.000	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	1.000	Amino acids, peptides, and analogues	1.000	Amino acids and derivatives	1.000	Alpha amino acids	0.963	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Monoalkylamines; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Aspartic acid and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	134.045	25	0.414	707548046427108193	707547791652483848	119	
1	C7H10O4	[M + H3N + H]+	C7H14NO4+	Fatty acids	0.987	Fatty Acids and Conjugates	0.943	Dicarboxylic acids	0.734	Lipids and lipid-like molecules	0.728	Fatty Acyls	0.769	Fatty acids and conjugates	0.749	Branched fatty acids	0.652	Methyl-branched fatty acids	0.521	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Branched fatty acids; Unsaturated fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	176.092	25	0.414	707548080321281104	707547791677649676	120	
2	C6H8O3	[M + H3N + H]+	C6H12NO3+	Fatty acids	0.958	Fatty Acids and Conjugates	0.698	Unsaturated fatty acids	0.446	Organic oxygen compounds	0.999	Organooxygen compounds	0.999	Carbonyl compounds	0.775			Carbonyl compounds	0.775	Organic compounds; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	146.081	25	0.414	707548077867612993	707547791707009808	121	
