row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,20250402_PMA_tp24_dbgi_007523_01_01.mzML Peak height,20250402_PMA_tp24_dbgi_007810_01_01.mzML Peak height,20250402_PMA_tp24_dbgi_007811_01_01.mzML Peak height,20250402_PMA_tp24_dbgi_mapp_bk_post_00.mzML Peak height,20250402_PMA_tp24_dbgi_mapp_bk_post_01.mzML Peak height,20250402_PMA_tp24_dbgi_mapp_bk_pre_00.mzML Peak height,20250402_PMA_tp24_dbgi_mapp_bk_pre_01.mzML Peak height,20250402_PMA_tp24_dbgi_mapp_stdby.mzML Peak height,20250402_PMA_tp24_dbgi_tp24_bk_00.mzML Peak height,20250402_PMA_tp24_dbgi_tp24_bk_01.mzML Peak height,
229,247.04266989329997,0.5011677,,,,,,,,,,,2233958.5,2640586.2,2333067.0,0,0,0,0,0,0,0,
230,168.01376307308428,0.50157076,,,,,,,,,,,1.1255058E7,9119565.0,1.0498424E7,1.5210712E7,1.6548665E7,1.6120696E7,1.6247372E7,7825175.5,1.5500744E7,1.7586112E7,
231,222.06106407749797,0.5017941,,,,,,,,,,,5058751.5,0,8184800.0,0,0,0,0,0,0,0,
232,245.9909618015113,0.50491583,,,,,,,,,,,0,0,0,1030562.3,0,0,1065695.8,0,1034264.7,0,
233,306.9972076963861,0.50731885,,,,,,,,,,,0,6629374.0,0,0,0,0,0,0,0,0,
234,196.0086785750596,0.50976217,,,,,,,,,,,3119343.8,2530279.8,2671096.5,5282131.5,0,5976063.0,0,2031638.6,0,6072070.0,
235,169.97766193142996,0.5198314,,,,,,,,,,,0,0,2161081.5,0,0,0,0,5071740.5,0,0,
236,229.97482443609115,0.5200085,,,,,,,,,,,1456639.1,8003361.0,1147004.0,0,0,0,0,0,0,0,
237,252.93021386164878,0.52390194,,,,,,,,,,,0,0,0,0,1216136.2,1160129.2,0,0,974626.5,982266.6,
238,254.1600430037412,0.52487916,,,,,,,,,,,0,0,7287390.5,0,0,0,0,0,0,0,
239,312.9669299251998,0.536078,,,,,,,,,,,0,1.4064988E7,947536.44,0,0,0,0,0,0,0,
240,379.96700084615276,0.5390957,,,,,,,,,,,0,4516244.0,0,0,0,0,0,0,0,0,
241,182.98545513072395,0.5393993,,,,,,,,,,,0,1.0526977E7,6557443.5,0,0,0,0,9685950.0,0,0,
242,284.13408816535076,0.54149586,,,,,,,,,,,2890550.2,987143.1,1576086.8,0,0,0,0,0,0,0,
243,231.97531529388345,0.54308754,,,,,,,,,,,0,1320012.8,0,0,1041950.56,0,0,0,835682.1,923910.75,
244,153.99808247125884,0.5440903,,,,,,,,,,,7598608.5,8162532.0,6594483.5,0,8561690.0,0,8667942.0,4005978.0,7965349.0,8838528.0,
245,225.19615636916302,0.56296223,,,,,,,,,,,0,1.8135836E7,0,0,0,0,0,0,0,0,
246,137.06537440031573,0.5739413,,,,,,,,,,,0,0,5154530.5,0,0,0,0,0,0,0,
247,136.06201888978853,0.5740276,,,,,,,,,,,2934996.5,7.040647E7,9.472837E7,0,0,0,0,0,0,0,
248,174.11266790059585,0.5789538,,,,,,,,,,,0,4254755.5,0,0,0,0,0,0,0,0,
249,238.91465021140812,0.58207446,,,,,,,,,,,0,0,0,1020920.5,1078420.4,1057616.9,1117978.8,0,903059.5,964078.44,
250,256.0818058496097,0.58212453,,,,,,,,,,,0,0,1.1509239E7,0,0,0,0,0,0,0,
251,124.03967615110804,0.58397794,,,,,,,,,,,1624971.4,0,5375420.0,0,0,0,0,0,0,0,
252,160.13338748875023,0.5869871,,,,,,,,,,,0,1.0618025E7,0,0,0,0,0,0,0,0,
253,181.99321295308272,0.5890142,,,,,,,,,,,1313595.2,1275414.1,897923.94,0,1393671.0,0,0,0,1364350.4,0,
254,344.155500581744,0.59006613,,,,,,,,,,,0,0,5337850.0,0,0,0,0,0,0,0,
255,141.9588523664083,0.59267604,,,,,,,,,,,0,3527823.0,1962818.0,0,0,0,0,1230398.4,0,0,
256,156.10216367476116,0.59386665,,,,,,,,,,,1.1756674E7,0,0,0,0,0,0,0,0,0,
257,162.07626759925964,0.595012,,,,,,,,,,,0,2.1310854E7,0,0,0,0,0,0,0,0,
258,141.0548488796073,0.5980098,,,,,,,,,,,0,0,8.378446E7,0,0,0,0,0,0,0,
259,146.0926368341391,0.5980098,,,,,,,,,,,0,0,1.6786552E7,0,0,0,0,0,0,0,
260,155.07052767229433,0.5980098,,,,,,,,,,,0,0,1.2146458E7,0,0,0,0,0,0,0,
261,209.1022517145335,0.5980098,,,,,,,,,,,0,0,1.2598821E8,0,0,0,0,0,0,0,
262,226.12875899780968,0.5980098,,,,,,,,,,,0,0,1.7691589E8,0,0,0,0,0,0,0,
263,231.08417979029676,0.5980098,,,,,,,,,,,0,0,1.2785241E8,0,0,0,0,0,0,0,
264,247.05813847096553,0.5980098,,,,,,,,,,,0,0,1.392327E7,0,0,0,0,0,0,0,
265,319.10024099734125,0.5980098,,,,,,,,,,,0,0,1.8211764E7,0,0,0,0,0,0,0,
266,439.1789951391195,0.5980098,,,,,,,,,,,0,0,5.66213E7,0,0,0,0,0,0,0,
267,130.08653433652182,0.60244966,,,,,,,,,,,1.3974048E8,2.032054E7,0,0,0,0,0,0,0,0,
268,144.10213956643634,0.60244966,,,,,,,,,,,9.489904E7,3.465866E7,0,0,0,0,0,0,0,0,
269,130.1228651230124,0.60299945,,,,,,,,,,,0,1.4608948E7,0,0,0,0,0,0,0,0,
270,204.12319411023466,0.60299945,,,,,,,,,,,0,1.9039554E7,0,0,0,0,0,0,0,0,
271,216.15957462522206,0.60299945,,,,,,,,,,,0,6019377.5,0,0,0,0,0,0,0,0,
272,171.9931957017985,0.6062838,,,,,,,,,,,0,1490841.1,1103178.2,0,0,0,0,3976126.8,5428156.0,5471492.0,
273,222.06108680469976,0.6080319,,,,,,,,,,,1.773942E7,0,2.6212108E7,0,0,0,0,0,0,0,
274,256.10291132067084,0.6080319,,,,,,,,,,,3115778.8,0,3669314.8,0,0,0,0,0,0,0,
275,261.05838288737584,0.61170506,,,,,,,,,,,4132378.5,1384713.9,4158196.5,0,0,0,0,0,0,0,
276,227.01643467992545,0.61207354,,,,,,,,,,,4628898.0,0,6487679.0,0,0,0,0,0,0,0,
277,199.98817927403093,0.61636597,,,,,,,,,,,0,2819690.0,2327789.2,0,0,0,0,9262021.0,1.1717139E7,0,
278,284.1342198649219,0.6242578,,,,,,,,,,,7624052.0,0,3675345.5,0,0,0,0,0,0,0,
279,142.12273020511773,0.62687427,,,,,,,,,,,0,4.5836474E8,0,0,0,0,0,0,0,0,
280,150.05859333533505,0.62687427,,,,,,,,,,,0,3479281.5,0,0,0,0,0,0,0,0,
281,158.96160865605643,0.6282671,,,,,,,,,,,0,5084681.5,3858933.5,7454559.5,7540419.5,0,0,8977908.0,1.6124032E7,1.6436589E7,
282,244.12950488815403,0.6302367,,,,,,,,,,,0,0,5578220.0,0,0,0,0,0,0,0,
283,236.93885571168502,0.63286674,,,,,,,,,,,0,0,0,796748.2,774470.0,0,0,0,1633022.5,0,
284,139.00280643324155,0.63323194,,,,,,,,,,,1673392.4,2963421.5,3957340.0,0,0,0,0,0,0,0,
285,210.06100559100733,0.63323194,,,,,,,,,,,2.3068496E7,5.0536428E7,5.371031E7,0,0,0,0,0,0,0,
286,215.01638039183854,0.63323194,,,,,,,,,,,2.225525E7,3.923931E7,4.396462E7,0,0,0,0,0,0,0,
287,230.99033668651884,0.63323194,,,,,,,,,,,1753421.5,4425241.5,3415161.0,0,0,0,0,0,0,0,
288,287.9801520401555,0.63323194,,,,,,,,,,,2412702.5,4815379.5,3022058.8,0,0,0,0,0,0,0,
289,393.98278877466265,0.63323194,,,,,,,,,,,2257335.0,7480352.0,6381665.0,0,0,0,0,0,0,0,
290,428.97828147652837,0.63323194,,,,,,,,,,,6045960.0,1.6706067E7,1.8260502E7,0,0,0,0,0,0,0,
291,437.97300904732174,0.63323194,,,,,,,,,,,5149335.5,1.6446343E7,1.4724692E7,0,0,0,0,0,0,0,
292,236.99838475850575,0.63592786,,,,,,,,,,,2342809.0,2378778.5,2384747.2,0,0,0,0,0,0,0,
293,450.9602417749055,0.636494,,,,,,,,,,,0,4105536.2,4250237.0,0,0,0,0,0,0,0,
294,423.0084501720828,0.63656795,,,,,,,,,,,0,3729376.0,3429259.5,0,0,0,0,0,0,0,
295,337.1606714678883,0.63832414,,,,,,,,,,,0,0,3782303.0,0,0,0,0,0,0,0,
296,182.9772592334151,0.63857436,,,,,,,,,,,1567108.6,2180749.2,2108515.0,0,0,0,0,0,0,0,
297,242.98267512161695,0.638632,,,,,,,,,,,7931741.5,1.1213399E7,9764285.0,0,0,0,0,0,0,0,
298,144.11337926102826,0.6429371,,,,,,,,,,,2282054.8,0,0,0,0,0,0,0,0,0,
299,254.11367848642112,0.6429371,,,,,,,,,,,4251749.0,0,0,0,0,0,0,0,0,0,
300,186.95655652432387,0.6455908,,,,,,,,,,,0,0,0,1106543.4,1078558.1,0,0,1601510.1,2248242.0,2340753.0,
301,138.05520904150825,0.6464222,,,,,,,,,,,4052008.5,3402497.2,2.1300968E7,0,0,0,0,0,0,0,
302,188.09199235614875,0.64856267,,,,,,,,,,,0,2913613.2,1.3192857E7,0,0,0,0,0,0,0,
303,206.10258975985616,0.64856267,,,,,,,,,,,0,1555843.6,7472996.0,0,0,0,0,0,0,0,
304,243.87824280275862,0.64974844,,,,,,,,,,,0,0,0,0,0,0,0,0,1147293.9,1185700.1,
305,227.98299265040762,0.64995784,,,,,,,,,,,0,0,0,0,0,0,0,1250214.5,1043946.94,1035376.75,
306,126.12799122833637,0.6506887,,,,,,,,,,,0,8168542.5,0,0,0,0,0,0,0,0,
307,144.13833681847552,0.6506887,,,,,,,,,,,0,3.346183E8,0,0,0,0,0,0,0,0,
308,168.1020091256343,0.6506887,,,,,,,,,,,0,1.0972303E8,0,0,0,0,0,0,0,0,
309,229.15494366044314,0.6521235,,,,,,,,,,,2510381.8,1.0750864E7,1.99257E7,0,0,0,0,0,0,0,
310,176.9722227060673,0.6530654,,,,,,,,,,,0,0,0,1010947.56,1027554.8,0,1030421.56,0,2256075.5,2275362.2,
311,330.0598292303141,0.6566105,,,,,,,,,,,0,2660771.5,4513299.0,0,0,0,0,0,0,0,
312,215.1393023174006,0.6584941,,,,,,,,,,,7099696.5,1034549.44,0,0,0,0,0,0,0,0,
313,303.8836379150213,0.65889525,,,,,,,,,,,0,0,0,0,0,0,0,1522738.5,0,0,
314,170.08153212991496,0.66283023,,,,,,,,,,,0,0,6357001.0,0,0,0,0,0,0,0,
315,295.8968339657278,0.6632539,,,,,,,,,,,0,0,0,698174.4,0,0,0,0,0,0,
316,130.96668378730845,0.66406244,,,,,,,,,,,0,0,0,876112.94,870904.3,0,0,0,1894261.8,1996399.4,
317,162.07633280186064,0.6654082,,,,,,,,,,,1607950.1,1.9220506E7,2411698.5,0,0,0,0,0,0,0,
318,128.1072414546473,0.66660106,,,,,,,,,,,0,7.501544E7,0,0,0,0,0,0,0,0,
319,180.07870636178447,0.66660106,,,,,,,,,,,0,7954044.5,0,0,0,0,0,0,0,0,
320,197.1286774228528,0.66660106,,,,,,,,,,,0,1.1212718E7,0,0,0,0,0,0,0,0,
321,217.95985450461043,0.6669762,,,,,,,,,,,0,0,0,0,1219972.0,0,0,0,0,0,
322,267.9019787265866,0.6669762,,,,,,,,,,,0,0,0,0,1312829.8,0,0,0,0,0,
323,852.5109513661133,0.6756806,,,,,,,,,,,0,0,0,0,0,0,0,5639115.5,0,0,
324,332.1340021957059,0.6768093,,,,,,,,,,,0,1.0383711E7,1.401947E7,0,0,0,0,0,0,0,
325,168.01375395602582,0.6779746,,,,,,,,,,,4272048.0,4809379.5,3830366.5,0,0,0,0,0,4550832.0,5577136.5,
326,186.99280669100727,0.6794524,,,,,,,,,,,0,0,0,0,0,0,0,0,1755576.9,1594536.0,
327,196.0450897593611,0.6794524,,,,,,,,,,,0,0,0,0,0,0,0,0,1697002.4,1912673.1,
328,224.07675275672122,0.67957956,,,,,,,,,,,4302552.0,4348734.5,7025386.0,0,0,0,0,0,0,0,
329,229.0322107533838,0.67957956,,,,,,,,,,,2257169.5,1693593.6,2782988.2,0,0,0,0,0,0,0,
330,160.10833457833877,0.6809218,,,,,,,,,,,0,2007127.5,3126036.2,0,0,0,0,0,0,0,
331,243.09785416765772,0.6809218,,,,,,,,,,,0,1502510.8,2664466.5,0,0,0,0,0,0,0,
332,178.0863983803649,0.68253845,,,,,,,,,,,0,1.5942644E7,0,0,0,0,0,0,0,0,
333,283.23801525568524,0.68253845,,,,,,,,,,,0,1.1496934E7,0,0,0,0,0,0,0,0,
334,145.0498383440271,0.68748003,,,,,,,,,,,0,0,3435105.8,0,0,0,0,0,0,0,
335,305.1210857989756,0.68748003,,,,,,,,,,,0,0,4711355.0,0,0,0,0,0,0,0,
336,185.09243234208884,0.68898845,,,,,,,,,,,0,2665649.8,2818804.8,0,0,0,0,0,0,0,
337,140.10715250942687,0.6904968,,,,,,,,,,,0,1.3966345E7,0,0,0,0,0,0,0,0,
338,144.06581938580024,0.6904968,,,,,,,,,,,0,7947778.0,0,0,0,0,0,0,0,0,
339,290.15970701523696,0.6904968,,,,,,,,,,,0,1.845854E7,0,0,0,0,0,0,0,0,
340,202.11877772140505,0.69391805,,,,,,,,,,,3183889.0,0,0,0,0,0,0,0,0,0,
341,239.11267906289675,0.6958671,,,,,,,,,,,0,1737098.5,8189015.0,0,0,1806278.6,0,0,0,0,
342,241.15479139013937,0.69600725,,,,,,,,,,,3478184.8,7814508.0,5887725.0,0,0,0,0,0,0,0,
343,284.1704786230526,0.69738966,,,,,,,,,,,1402301.5,0,1.30341E7,0,4289992.5,7835776.0,5029221.5,0,0,4061240.0,
344,256.13922180350124,0.6974632,,,,,,,,,,,2551094.5,8005195.0,3.0513302E7,0,4051584.0,7258519.5,5121528.5,0,0,3548510.8,
345,261.0946620805441,0.6974632,,,,,,,,,,,4238189.0,1.1646775E7,5.421395E7,0,7721782.5,1.3643864E7,9665690.0,0,0,6282708.0,
346,188.1282977663924,0.6984467,,,,,,,,,,,0,9728631.0,0,0,0,0,0,0,0,0,
347,277.06867461748357,0.69859284,,,,,,,,,,,0,1503253.4,5746972.0,0,0,1436994.8,0,0,0,0,
348,204.1346485195503,0.7031375,,,,,,,,,,,3453848.2,0,1769112.8,0,0,0,0,0,0,0,
349,337.16061450902953,0.70386535,,,,,,,,,,,0,0,2596241.0,0,0,0,0,0,0,0,
350,188.16474123336369,0.70639664,,,,,,,,,,,0,6936212.0,0,0,0,0,0,0,0,0,
351,216.15964017417855,0.70639664,,,,,,,,,,,0,8435721.0,0,0,0,0,0,0,0,0,
352,212.1396886933871,0.7091018,,,,,,,,,,,0,1787949.2,2329212.5,0,0,0,0,0,0,0,
353,160.05254527532665,0.71433824,,,,,,,,,,,0,3786460.8,0,0,0,0,0,0,0,0,
354,178.06316343603208,0.71433824,,,,,,,,,,,0,1.5240746E7,0,0,0,0,0,0,0,0,
355,232.15449256093297,0.71433824,,,,,,,,,,,0,7031432.5,0,0,0,0,0,0,0,0,
356,235.11929735205314,0.7205049,,,,,,,,,,,0,0,6520379.5,0,0,0,0,0,0,0,
357,298.09249501689794,0.7205049,,,,,,,,,,,0,0,2604964.0,0,0,0,0,0,0,0,
358,281.22244359211135,0.7222757,,,,,,,,,,,0,3979620.5,0,0,0,0,0,0,0,0,
359,346.05485808863466,0.725359,,,,,,,,,,,0,2968904.0,2555335.5,0,0,0,0,0,0,0,
360,284.13436217342047,0.7289568,,,,,,,,,,,0,0,2529251.8,0,0,0,0,0,0,0,
361,314.1810995313634,0.7289568,,,,,,,,,,,0,0,2254882.2,0,0,0,0,0,0,0,
362,210.09756406469543,0.7290457,,,,,,,,,,,2006207.8,2173626.8,0,0,0,0,0,0,0,0,
363,215.05292935705177,0.7290457,,,,,,,,,,,1880956.9,1982672.4,0,0,0,0,0,0,0,0,
364,130.12283922552345,0.73021317,,,,,,,,,,,0,1.1153249E7,0,0,0,0,0,0,0,0,
365,291.10516273699557,0.73354954,,,,,,,,,,,0,5803052.5,3284038.8,0,0,0,0,0,0,0,
366,251.9295837885253,0.750709,,,,,,,,,,,0,0,0,823821.8,0,822290.1,824568.0,0,0,0,
367,267.9019232391868,0.7536194,,,,,,,,,,,0,0,0,1342522.5,0,1386005.4,1399223.2,0,0,0,
368,332.13412297807,0.75423795,,,,,,,,,,,0,0,2376117.2,0,0,0,0,0,0,0,
369,295.8967688457236,0.7550285,,,,,,,,,,,0,0,0,0,0,743241.6,731550.06,0,0,0,
370,182.08148692755617,0.75652426,,,,,,,,,,,3035152.8,5393483.5,1.417963E7,0,0,0,0,0,0,0,
371,136.07590995897795,0.75805664,,,,,,,,,,,0,1439369.2,3454030.8,0,0,0,0,0,0,0,
372,165.05504470665653,0.75805664,,,,,,,,,,,0,1194931.2,3048633.5,0,0,0,0,0,0,0,
373,187.1080983216819,0.7626171,,,,,,,,,,,0,0,5231995.0,0,0,0,0,0,0,0,
374,204.13469810115603,0.7626171,,,,,,,,,,,0,0,1864727.6,0,0,0,0,0,0,0,
375,229.1804551116536,0.76382995,,,,,,,,,,,0,0,0,0,0,0,0,985926.1,0,0,
376,273.25381733820393,0.76382995,,,,,,,,,,,0,0,0,0,0,0,0,3655747.5,0,0,
377,176.0920378026266,0.7669637,,,,,,,,,,,6574183.0,9264624.0,5928688.0,0,0,0,0,0,0,0,
378,247.9150279770413,0.7682615,,,,,,,,,,,0,0,0,1262124.2,0,0,0,0,0,0,
379,142.12282088941467,0.7697795,,,,,,,,,,,0,1.7871579E8,0,0,0,0,0,0,0,0,
380,182.11787734862932,0.7697795,,,,,,,,,,,0,3281011.5,0,0,0,0,0,0,0,0,
381,200.9443237118282,0.7697795,,,,,,,,,,,0,1698343.8,0,0,0,0,0,0,0,0,
382,377.2199361557791,0.7697795,,,,,,,,,,,0,4244339.5,0,0,0,0,0,0,0,0,
383,435.2260936302671,0.7697795,,,,,,,,,,,0,2.6490214E7,0,0,0,0,0,0,0,0,
384,462.24475631239824,0.7697795,,,,,,,,,,,0,3387664.0,0,0,0,0,0,0,0,0,
385,175.14853052714642,0.772584,,,,,,,,,,,0,0,0,0,0,0,0,924459.56,0,0,
386,193.15912410996086,0.772584,,,,,,,,,,,0,0,0,0,0,0,0,1084883.1,0,0,
387,211.1695684192971,0.772584,,,,,,,,,,,0,0,0,0,0,0,0,1303073.2,0,0,
388,228.19613591240204,0.772584,,,,,,,,,,,0,0,0,0,0,0,0,1.787833E7,0,0,
389,250.17802893668014,0.772584,,,,,,,,,,,0,0,0,0,0,0,0,6378110.5,0,0,
390,158.961598026317,0.7741997,,,,,,,,,,,6483760.0,0,0,0,0,7775228.5,7639704.0,0,0,0,
391,217.95979850055102,0.77432096,,,,,,,,,,,0,0,0,1244195.1,0,1309936.4,0,0,0,0,
392,190.99327702819255,0.77687687,,,,,,,,,,,0,0,0,1156479.2,0,1149032.5,1108079.4,0,0,0,
393,228.12307825195344,0.77770656,,,,,,,,,,,0,4396408.5,0,0,0,0,0,0,0,0,
394,224.89902714319373,0.77870214,,,,,,,,,,,0,0,0,1291419.8,0,1388569.6,0,0,0,0,
395,158.08161608218904,0.77943146,,,,,,,,,,,0,0,1860729.5,0,0,0,0,0,0,0,
396,130.96665620866165,0.7810394,,,,,,,,,,,832224.9,1047636.0,0,0,0,937160.6,895616.2,0,0,0,
397,162.99841288673397,0.78294957,,,,,,,,,,,909295.56,1039854.4,1224427.5,959714.4,0,1038811.4,917511.0,1302816.1,0,0,
398,200.12823408648177,0.783044,,,,,,,,,,,0,1.4186054E9,1419745.2,0,0,0,0,0,0,0,
399,139.98251146527463,0.78504777,,,,,,,,,,,0,1.157145E7,0,1.173709E7,0,1.1982068E7,1.1275406E7,0,0,0,
400,156.1021485649602,0.7856252,,,,,,,,,,,0,7441081.5,0,0,0,0,0,0,0,0,
401,342.11624214995527,0.78789604,,,,,,,,,,,0,0,2252871.5,0,0,0,0,0,0,0,
402,137.9873332299488,0.7889463,,,,,,,,,,,1483483.8,2030584.5,0,1639144.8,0,1644542.1,1626277.8,0,0,0,
403,279.92436498130314,0.7891428,,,,,,,,,,,0,0,0,0,0,739744.2,0,0,0,0,
404,284.90464703078555,0.79105395,,,,,,,,,,,0,0,0,0,0,0,0,0,1524711.9,0,
405,303.1053992102189,0.7963085,,,,,,,,,,,0,0,1542245.9,0,0,0,0,0,0,0,
406,140.10715230559,0.8015585,,,,,,,,,,,0,2.602965E7,0,0,0,0,0,0,0,0,
407,158.11779777433398,0.8015585,,,,,,,,,,,0,1.1986066E7,0,0,0,0,0,0,0,0,
408,221.09225057294643,0.8015585,,,,,,,,,,,0,5361178.0,0,0,0,0,0,0,0,0,
409,241.15473275877721,0.8015585,,,,,,,,,,,0,4016476.8,0,0,0,0,0,0,0,0,
410,307.15016196922926,0.804746,,,,,,,,,,,0,0,3149572.2,0,0,0,0,0,0,0,
411,142.05012171195938,0.8069326,,,,,,,,,,,1003808.3,2241426.2,0,0,0,0,0,0,0,0,
412,188.05549725875014,0.8069326,,,,,,,,,,,1582641.4,3926265.5,0,0,0,0,0,0,0,0,
413,171.0767026782633,0.8071532,,,,,,,,,,,0,6810678.0,2620874.5,0,0,0,0,0,0,0,
414,160.13340745571992,0.8095605,,,,,,,,,,,0,9447037.0,0,0,0,0,0,0,0,0,
415,246.17021180662869,0.8095605,,,,,,,,,,,0,5334435.5,0,0,0,0,0,0,0,0,
416,290.12346955146785,0.8095605,,,,,,,,,,,0,7248986.5,0,0,0,0,0,0,0,0,
417,141.95885189187797,0.8125422,,,,,,,,,,,1996534.4,0,0,0,0,0,0,0,0,0,
418,185.0924202005721,0.8152282,,,,,,,,,,,0,2102821.8,2617884.5,0,0,0,0,0,0,0,
419,136.0620090293136,0.8171377,,,,,,,,,,,2.5736238E7,1.788386E7,2037892.1,0,0,0,0,0,0,0,
420,268.1040710627253,0.8171377,,,,,,,,,,,1.10787E8,7.739997E7,8089230.5,0,0,0,0,0,0,0,
421,138.05519091021333,0.8176084,,,,,,,,,,,0,3581856.0,0,0,0,0,0,0,0,0,
422,162.06821996743503,0.8176084,,,,,,,,,,,0,4330573.5,0,0,0,0,0,0,0,0,
423,166.07268911250387,0.82156456,,,,,,,,,,,0,0,1799796.0,0,0,0,0,0,0,0,
424,328.12532012489635,0.82156456,,,,,,,,,,,0,0,2432351.5,0,0,0,0,0,0,0,
425,143.0342613987144,0.8299187,,,,,,,,,,,0,0,1592517.0,0,0,0,0,0,0,0,
426,247.9151550560916,0.8357264,,,,,,,,,,,0,0,949892.3,0,0,0,1242448.8,0,0,0,
427,206.10258740561903,0.8360384,,,,,,,,,,,0,1500425.4,6071141.0,0,0,0,0,0,0,0,
428,132.10218486665698,0.8392298,,,,,,,,,,,3378999.0,9262298.0,2.4086246E7,0,0,0,0,0,0,0,
429,180.1021744221392,0.8419123,,,,,,,,,,,0,4250466.5,0,0,0,0,0,0,0,0,
430,198.1128106765103,0.8419123,,,,,,,,,,,0,3.3215734E7,0,0,0,0,0,0,0,0,
431,198.18566011641883,0.8434815,,,,,,,,,,,0,0,0,0,0,0,0,1197880.1,0,0,
432,215.1392536770619,0.8461253,,,,,,,,,,,1115605.0,0,0,0,0,0,0,0,0,0,
433,121.0651606246578,0.84640837,,,,,,,,,,,3827364.5,0,7448073.0,0,0,0,0,0,0,0,
434,138.09158832228076,0.84640837,,,,,,,,,,,3813627.5,0,6922373.5,0,0,0,0,0,0,0,
435,162.14909435839832,0.8500311,,,,,,,,,,,0,4166236.8,0,0,0,0,0,0,0,0,
436,259.16546218953164,0.8500311,,,,,,,,,,,0,2692255.0,0,0,0,0,0,0,0,0,
437,183.07849060597601,0.8525751,,,,,,,,,,,0,0,0,0,0,0,0,2782723.5,0,0,
438,222.11265714755697,0.85820806,,,,,,,,,,,0,3916430.5,0,0,0,0,0,0,0,0,
439,160.09714413902495,0.8663726,,,,,,,,,,,0,2846374.8,0,0,0,0,0,0,0,0,
440,279.10758259659167,0.8663726,,,,,,,,,,,0,2544841.8,0,0,0,0,0,0,0,0,
441,324.16533540020936,0.8663726,,,,,,,,,,,0,6338038.0,0,0,0,0,0,0,0,0,
442,329.12069059956247,0.8663726,,,,,,,,,,,0,1.3200311E7,0,0,0,0,0,0,0,0,
443,352.1965391364204,0.8663726,,,,,,,,,,,0,8662834.0,0,0,0,0,0,0,0,0,
444,146.11776059960286,0.8756838,,,,,,,,,,,2628232.0,3479326.0,1169024.8,0,0,0,0,0,0,0,
445,226.15527231273083,0.8775464,,,,,,,,,,,0,1574419.5,1842536.4,0,0,0,0,0,0,0,
446,360.16522232683906,0.8828308,,,,,,,,,,,0,3530742.2,0,0,0,0,0,0,0,0,
447,269.2114109642541,0.8890666,,,,,,,,,,,0,0,0,0,0,0,0,767649.25,0,0,
448,274.08567135792725,0.8911391,,,,,,,,,,,0,2143074.0,0,0,0,0,0,0,0,0,
449,185.09245356186537,0.897539,,,,,,,,,,,0,0,1222502.0,0,0,0,0,0,0,0,
450,272.1607182748927,0.897539,,,,,,,,,,,0,0,1150351.2,0,0,0,0,0,0,0,
451,288.15544887853366,0.907739,,,,,,,,,,,0,2971537.5,0,0,0,0,0,0,0,0,
452,236.9388124516725,0.9080201,,,,,,,,,,,0,0,0,0,0,778084.9,761568.4,0,0,0,
453,322.05516812333184,0.914166,,,,,,,,,,,0,0,889588.7,0,0,0,0,0,0,0,
454,132.10220137394558,0.9178745,,,,,,,,,,,5662868.5,1.8259122E7,4.3332416E7,0,0,0,0,0,0,0,
455,152.05698051433566,0.92062026,,,,,,,,,,,3386526.5,9246924.0,1.7417204E7,0,0,0,0,0,0,0,
456,284.09904542801115,0.92062026,,,,,,,,,,,2687853.0,7770519.0,1.4344959E7,0,0,0,0,0,0,0,
457,306.0810488500382,0.92331076,,,,,,,,,,,0,1619392.6,3612497.5,0,0,0,0,0,0,0,
458,186.07627788410903,0.9239269,,,,,,,,,,,2065466.9,0,0,0,0,0,0,0,0,0,
459,242.1388011726138,0.92421806,,,,,,,,,,,0,1909637.4,0,0,0,0,0,0,0,0,
460,224.8990755864192,0.92563117,,,,,,,,,,,1189863.2,0,1053808.6,0,1279197.9,0,1377016.5,0,1440328.0,0,
461,267.9020768236691,0.9315953,,,,,,,,,,,1019353.7,0,959042.1,0,0,0,0,0,0,0,
462,188.12839927637984,0.9324555,,,,,,,,,,,0,6053002.5,0,0,0,0,0,0,0,0,
463,137.0461796016483,0.93926376,,,,,,,,,,,0,0,1245713.6,0,0,0,0,0,0,0,
464,137.98754548326846,0.93926376,,,,,,,,,,,0,0,1652505.9,0,0,0,0,0,0,0,
465,158.9617068472335,0.93926376,,,,,,,,,,,0,0,6565494.0,0,0,0,0,0,0,0,
466,226.1552757440395,0.93926376,,,,,,,,,,,0,0,1702278.1,0,0,0,0,0,0,0,
467,198.14922052715542,0.94074506,,,,,,,,,,,0,2855156.2,0,0,0,0,0,0,0,0,
468,158.15433395783057,0.94441825,,,,,,,,,,,0,0,0,0,0,0,0,6972068.0,0,0,
469,128.9511754453282,0.9477449,,,,,,,,,,,0,0,910994.9,0,0,0,0,0,0,0,
470,171.02668979313896,0.957324,,,,,,,,,,,0,1.0024315E7,0,0,0,0,0,0,0,0,
471,193.008770953887,0.957324,,,,,,,,,,,0,2020333.1,0,0,0,0,0,0,0,0,
472,225.15999650598917,0.957324,,,,,,,,,,,0,3717364.0,0,0,0,0,0,0,0,0,
473,243.99073008440527,0.957324,,,,,,,,,,,0,1976254.9,0,0,0,0,0,0,0,0,
474,247.96161780109682,0.957324,,,,,,,,,,,0,2453218.2,0,0,0,0,0,0,0,0,
